	Unnamed: 0	date	likes	retweets	text	filtered_text	polarity	subjectivity
210	210	Sun Mar 04 17:42:03 +0000 2018	102006	19845	The Gridiron Dinner last night was great fun. I am accomplishing a lot in Washington and have never had a better ti… https://t.co/BZHVReTuYi	The Gridiron Dinner last night was great fun I am accomplishing a lot in Washington and have never had a better ti 	0.4	0.37916666666666665
211	211	Sat Mar 03 17:53:50 +0000 2018	124406	30672	If the E.U. wants to further increase their already massive tariffs and barriers on U.S. companies doing business t… https://t.co/taytTlApWc	If the EU wants to further increase their already massive tariffs and barriers on US companies doing business t 	0.06666666666666667	0.5333333333333333
212	212	Sat Mar 03 17:43:26 +0000 2018	129853	30863	The United States has an $800 Billion Dollar Yearly Trade Deficit because of our “very stupid” trade deals and poli… https://t.co/nFF3vEmRmY	The United States has an 800 Billion Dollar Yearly Trade Deficit because of our very stupid trade deals and poli 	-1.0	1.0
213	213	Sat Mar 03 17:33:53 +0000 2018	74514	20462	Mainstream Media in U.S. is being mocked all over the world. They’ve gone CRAZY! https://t.co/4UGYuJpUA7	Mainstream Media in US is being mocked all over the world Theyve gone CRAZY 	-0.6	0.9
214	214	Sat Mar 03 14:15:00 +0000 2018	94343	21774	Happy National Anthem Day! https://t.co/cf1eugMbKU	Happy National Anthem Day 	0.8	1.0
215	215	Fri Mar 02 19:48:19 +0000 2018	112005	22293	REST IN PEACE BILLY GRAHAM! https://t.co/2qMoUccVC2	REST IN PEACE BILLY GRAHAM 	0.0	0.0
216	216	Fri Mar 02 13:57:22 +0000 2018	123768	30906	When a country Taxes our products coming in at, say, 50%, and we Tax the same product coming into our country at ZE… https://t.co/UFVLaWepzN	When a country Taxes our products coming in at say 50 and we Tax the same product coming into our country at ZE 	0.0	0.125
217	217	Fri Mar 02 13:01:58 +0000 2018	103835	21865	We must protect our country and our workers. Our steel industry is in bad shape. IF YOU DON’T HAVE STEEL, YOU DON’T HAVE A COUNTRY!	We must protect our country and our workers Our steel industry is in bad shape IF YOU DONT HAVE STEEL YOU DONT HAVE A COUNTRY	-0.6999999999999998	0.6666666666666666
218	218	Fri Mar 02 11:18:28 +0000 2018	54649	12000	Eric, we are all with you and your family! Look forward to seeing you back on T.V. https://t.co/d6y3Q00BSy	Eric we are all with you and your family Look forward to seeing you back on TV 	0.0	0.0
219	219	Fri Mar 02 11:07:40 +0000 2018	140752	28536	Alec Baldwin, whose dying mediocre career was saved by his terrible impersonation of me on SNL, now says playing me… https://t.co/Ntuy4BRXmJ	Alec Baldwin whose dying mediocre career was saved by his terrible impersonation of me on SNL now says playing me 	-0.75	1.0
220	220	Fri Mar 02 10:50:34 +0000 2018	100744	22681	When a country (USA) is losing many billions of dollars on trade with virtually every country it does business with… https://t.co/lPSkkolNRP	When a country USA is losing many billions of dollars on trade with virtually every country it does business with 	0.5	0.5
221	221	Fri Mar 02 03:04:51 +0000 2018	93768	17354	Good (Great) meeting in the Oval Office tonight with the NRA!	Good Great meeting in the Oval Office tonight with the NRA	0.75	0.675
222	222	Fri Mar 02 02:59:37 +0000 2018	0	6271	RT @IvankaTrump: My OpEd on the importance of #YouthSports participation and how this Administration is seeking to lift barriers so all our…	RT IvankaTrump My OpEd on the importance of YouthSports participation and how this Administration is seeking to lift barriers so all our	0.0	0.0
223	223	Fri Mar 02 02:58:35 +0000 2018	0	10323	RT @Scavino45: “Trump Comes Through — Saves $1.4 Billion On New Air Force One” https://t.co/cN3TAQywpR	RT Scavino45 Trump Comes Through  Saves 14 Billion On New Air Force One 	0.13636363636363635	0.45454545454545453
224	224	Fri Mar 02 00:52:43 +0000 2018	75654	14716	Manufacturing growing at the fastest pace in almost two decades!	Manufacturing growing at the fastest pace in almost two decades	0.0	0.0
225	225	Fri Mar 02 00:51:28 +0000 2018	75951	15161	Jobless claims at a 49 year low!	Jobless claims at a 49 year low	0.0	0.3
226	226	Thu Mar 01 21:31:32 +0000 2018	51943	11767	Together, we will face this challenge as a national family with conviction, with unity, and with a commitment to lo… https://t.co/7sw39LHddj	Together we will face this challenge as a national family with conviction with unity and with a commitment to lo 	0.0	0.0
227	227	Thu Mar 01 20:40:52 +0000 2018	47185	10618	“Consumer Confidence in February Highest Since November 2000” https://t.co/UgAJRawExx	Consumer Confidence in February Highest Since November 2000 	0.0	0.0
228	228	Thu Mar 01 18:26:55 +0000 2018	48855	11413	“Manufacturing in U.S. Expands at Fastest Pace Since May 2004” https://t.co/XZkwS8tTml	Manufacturing in US Expands at Fastest Pace Since May 2004 	0.0	0.0
229	229	Thu Mar 01 18:06:30 +0000 2018	59300	15020	Unemployment filings are at their lowest level in over 48 years. Great news for workers and JOBS, JOBS, JOBS! #MAGA https://t.co/SzHTarzfrW	Unemployment filings are at their lowest level in over 48 years Great news for workers and JOBS JOBS JOBS MAGA 	0.8	0.75
230	230	Thu Mar 01 12:12:42 +0000 2018	103658	22683	Our Steel and Aluminum industries (and many others) have been decimated by decades of unfair trade and bad policy w… https://t.co/OEgFJVYtCs	Our Steel and Aluminum industries and many others have been decimated by decades of unfair trade and bad policy w 	-0.23333333333333328	0.7222222222222222
231	231	Thu Mar 01 11:53:58 +0000 2018	79513	17331	Many ideas, some good &amp; some not so good, emerged from our bipartisan meeting on school safety yesterday at the Whi… https://t.co/aJ2m3fH3y3	Many ideas some good amp some not so good emerged from our bipartisan meeting on school safety yesterday at the Whi 	0.6333333333333333	0.5666666666666668
232	232	Wed Feb 28 21:34:16 +0000 2018	53589	11699	It was an honor to welcome bipartisan members of Congress for a discussion on SAFE schools and SAFE communities. As… https://t.co/EPB1EN3HRc	It was an honor to welcome bipartisan members of Congress for a discussion on SAFE schools and SAFE communities As 	0.6	0.6333333333333333
233	233	Wed Feb 28 19:01:34 +0000 2018	72997	17243	"Today we honor Billy Graham as only three private citizens before him have been honored. 

We say a prayer for our… https://t.co/CbrnqFwUuZ"	Today we honor Billy Graham as only three private citizens before him have been honored We say a prayer for our 	0.0	0.6875
234	234	Wed Feb 28 18:36:53 +0000 2018	66656	14347	Starting at a small Bible School in Florida, Billy Graham soon led a nationwide revival. From a large tent in Los A… https://t.co/rhhuOssGmf	Starting at a small Bible School in Florida Billy Graham soon led a nationwide revival From a large tent in Los A 	-0.01190476190476191	0.30952380952380953
235	235	Wed Feb 28 17:10:22 +0000 2018	75047	17570	Today, in the center of this great Chamber lies Billy Graham – an Ambassador for Christ who reminded the world of t… https://t.co/1pVcsV0cam	Today in the center of this great Chamber lies Billy Graham  an Ambassador for Christ who reminded the world of t 	0.35000000000000003	0.425
236	236	Wed Feb 28 14:34:37 +0000 2018	90204	25346	Why is A.G. Jeff Sessions asking the Inspector General to investigate potentially massive FISA abuse. Will take for… https://t.co/3tKywTn98g	Why is AG Jeff Sessions asking the Inspector General to investigate potentially massive FISA abuse Will take for 	0.02500000000000001	0.75
237	237	Wed Feb 28 14:08:21 +0000 2018	112224	20939	45 year low on illegal border crossings this year. Ice and Border Patrol Agents are doing a great job for our Count… https://t.co/Q6WZdxvUjS	45 year low on illegal border crossings this year Ice and Border Patrol Agents are doing a great job for our Count 	0.10000000000000002	0.5166666666666667
238	238	Wed Feb 28 12:29:56 +0000 2018	101229	22312	I have decided that sections of the Wall that California wants built NOW will not be built until the whole Wall is… https://t.co/Vz6U6uS0Za	I have decided that sections of the Wall that California wants built NOW will not be built until the whole Wall is 	0.2	0.25
239	239	Wed Feb 28 12:02:58 +0000 2018	94589	23572	The Heritage Foundation has just stated that 64% of the Trump Agenda is already done, faster than even Ronald Reaga… https://t.co/MxsE3dtLnd	The Heritage Foundation has just stated that 64 of the Trump Agenda is already done faster than even Ronald Reaga 	0.0	0.0
240	240	Wed Feb 28 04:28:31 +0000 2018	100500	23546	Big legal win today. U.S. judge sided with the Trump Administration and rejected the attempt to stop the government… https://t.co/zxoD3cKbaA	Big legal win today US judge sided with the Trump Administration and rejected the attempt to stop the government 	0.3333333333333333	0.23333333333333336
241	241	Wed Feb 28 04:20:43 +0000 2018	71110	16947	Such a beautiful map, thank you! https://t.co/FyQdgKvsRO	Such a beautiful map thank you 	0.425	0.75
242	242	Tue Feb 27 22:58:19 +0000 2018	50531	12170	.@SenatorWicker of Mississippi has been a great supporter and incredible help in getting our massive Tax Cut Bill d… https://t.co/NZAavAxY2F	SenatorWicker of Mississippi has been a great supporter and incredible help in getting our massive Tax Cut Bill d 	0.5666666666666668	0.8833333333333333
243	243	Tue Feb 27 22:55:36 +0000 2018	65225	15486	Texas LC George P. Bush backed me when it wasn’t the politically correct thing to do, and I back him now. Also, AC… https://t.co/6YdVjdovKe	Texas LC George P Bush backed me when it wasnt the politically correct thing to do and I back him now Also AC 	0.0	0.05
244	244	Tue Feb 27 18:18:22 +0000 2018	57886	13499	“American consumers are the most confident they've been since 2000....A strong job market is boosting confidence. T… https://t.co/jabPYi1Opc	American consumers are the most confident theyve been since 2000A strong job market is boosting confidence T 	0.35833333333333334	0.5166666666666667
245	245	Tue Feb 27 18:11:19 +0000 2018	106093	29221	I want to encourage all of my many Texas friends to vote in the primary for Governor Greg Abbott, Senator Ted Cruz,… https://t.co/hhYhBC3fk8	I want to encourage all of my many Texas friends to vote in the primary for Governor Greg Abbott Senator Ted Cruz 	0.45	0.5
246	246	Tue Feb 27 12:49:41 +0000 2018	94014	24021	WITCH HUNT!	WITCH HUNT	0.0	0.0
247	247	Tue Feb 27 12:45:58 +0000 2018	92520	23420	“We’ve seen NO EVIDENCE OF COLLUSION....I have seen nothing, the firing of James Comey and all of the aftermath, th… https://t.co/smYiwXrZnh	Weve seen NO EVIDENCE OF COLLUSIONI have seen nothing the firing of James Comey and all of the aftermath th 	0.0	0.0
248	248	Tue Feb 27 12:28:59 +0000 2018	65428	14745	“I’ve been skeptical about the collusion and obstruction claims for the last year. I just don’t see the evidence...… https://t.co/wUxgVpVTIN	Ive been skeptical about the collusion and obstruction claims for the last year I just dont see the evidence 	-0.25	0.2833333333333333
249	249	Tue Feb 27 11:59:30 +0000 2018	69280	19619	“He’s got a very good point. Somebody in the Justice Department has a treasure trove of evidence of Mrs. Clinton’s… https://t.co/IpmARu0gyP	Hes got a very good point Somebody in the Justice Department has a treasure trove of evidence of Mrs Clintons 	0.9099999999999999	0.7800000000000001
250	250	Sun Feb 25 19:43:34 +0000 2018	0	13987	RT @WhiteHouse: Merit-based immigration reform will benefit American workers and relieve the strain imposed by our current system on Federa…	RT WhiteHouse Meritbased immigration reform will benefit American workers and relieve the strain imposed by our current system on Federa	0.0	0.2
251	251	Sun Feb 25 03:56:04 +0000 2018	0	7581	RT @VollrathTammie: @realDonaldTrump @FoxNews https://t.co/sERi7Vyh5I	RT VollrathTammie realDonaldTrump FoxNews 	0.0	0.0
252	252	Sun Feb 25 03:11:28 +0000 2018	0	14746	"RT @FoxNews: President @realDonaldTrump on Dem FISA memo: ""A lot of bad things happened on the other side, not on this side, but the other…"	RT FoxNews President realDonaldTrump on Dem FISA memo A lot of bad things happened on the other side not on this side but the other	-0.3166666666666666	0.47222222222222215
253	253	Sun Feb 25 03:10:28 +0000 2018	0	13559	"RT @FoxNews: President @realDonaldTrump on DACA: ""I'm the one that's pushing DACA and the Democrats are nowhere to be found."" https://t.co/…"	RT FoxNews President realDonaldTrump on DACA Im the one thats pushing DACA and the Democrats are nowhere to be found 	0.0	0.0
254	254	Sun Feb 25 01:00:46 +0000 2018	50053	8610	I will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. Enjoy!	I will be interviewed by JudgeJeanine on FoxNews at 900 PM Enjoy	0.4	0.5
255	255	Sun Feb 25 00:56:35 +0000 2018	76887	19478	“Congressman Schiff omitted and distorted key facts” @FoxNews  So, what else is new. He is a total phony!	Congressman Schiff omitted and distorted key facts FoxNews  So what else is new He is a total phony	0.04545454545454545	0.7348484848484849
256	256	Sat Feb 24 23:44:11 +0000 2018	73919	19302	“Russians had no compromising information on Donald Trump” @FoxNews  Of course not, because there is none, and neve… https://t.co/R9sniNq1ar	Russians had no compromising information on Donald Trump FoxNews  Of course not because there is none and neve 	0.0	0.0
257	257	Sat Feb 24 23:20:06 +0000 2018	80203	21727	Dem Memo: FBI did not disclose who the clients were - the Clinton Campaign and the DNC. Wow!	Dem Memo FBI did not disclose who the clients were  the Clinton Campaign and the DNC Wow	0.1	1.0
258	258	Sat Feb 24 23:16:13 +0000 2018	82907	20722	The Democrat memo response on government surveillance abuses is a total political and legal BUST. Just confirms all… https://t.co/7xFWbPQ5Xh	The Democrat memo response on government surveillance abuses is a total political and legal BUST Just confirms all 	0.06666666666666667	0.35000000000000003
259	259	Sat Feb 24 22:26:15 +0000 2018	99601	25381	BIG CPAC STRAW POLL RESULTS: 93% APPROVE OF THE JOB PRESIDENT TRUMP IS DOING (Thank you!). 50% say President Trump… https://t.co/QavF7yVap4	BIG CPAC STRAW POLL RESULTS 93 APPROVE OF THE JOB PRESIDENT TRUMP IS DOING Thank you 50 say President Trump 	0.0	0.1
260	260	Sat Feb 24 21:18:01 +0000 2018	94144	22489	Dems are no longer talking DACA! “Out of sight, out of mind,” they say. DACA beneficiaries should not be happy. Nan… https://t.co/TZjolh9nkE	Dems are no longer talking DACA Out of sight out of mind they say DACA beneficiaries should not be happy Nan 	0.8	1.0
261	261	Sat Feb 24 21:07:43 +0000 2018	74635	15998	Unemployment claims are at the lowest level since 1973. Much of this has to do with the massive cutting of unnecess… https://t.co/3W7uDjmtZJ	Unemployment claims are at the lowest level since 1973 Much of this has to do with the massive cutting of unnecess 	-0.13333333333333333	0.7000000000000001
262	262	Sat Feb 24 20:16:32 +0000 2018	80231	22572	Democrat judges have totally redrawn election lines in the great State of Pennsylvania. @FoxNews. This is very unfa… https://t.co/uErhBXPwuM	Democrat judges have totally redrawn election lines in the great State of Pennsylvania FoxNews This is very unfa 	0.3333333333333333	0.6
263	263	Sat Feb 24 18:54:14 +0000 2018	86174	20768	Armed Educators (and trusted people who work within a school) love our students and will protect them. Very smart p… https://t.co/wQSlkyUTzh	Armed Educators and trusted people who work within a school love our students and will protect them Very smart p 	0.3892857142857143	0.717857142857143
264	264	Sat Feb 24 13:23:37 +0000 2018	0	36770	RT @realDonaldTrump: I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and end…	RT realDonaldTrump I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health Raise age to 21 and end	0.16666666666666663	0.4666666666666667
265	265	Sat Feb 24 13:21:02 +0000 2018	81128	20405	So true Wayne, and Lowest black unemployment in history! https://t.co/gDxxJdZQUm	So true Wayne and Lowest black unemployment in history 	0.09166666666666666	0.5416666666666667
266	266	Fri Feb 23 22:46:47 +0000 2018	86821	15517	Thank you to the great men and women of the United States @SecretService for a job well done!	Thank you to the great men and women of the United States SecretService for a job well done	0.8	0.75
267	267	Fri Feb 23 21:19:37 +0000 2018	47634	8983	Today, @FLOTUS Melania and I were honored to welcome Prime Minister @TurnbullMalcolm and Mrs. Turnbull of Australia… https://t.co/PeVPje9xba	Today FLOTUS Melania and I were honored to welcome Prime Minister TurnbullMalcolm and Mrs Turnbull of Australia 	0.8	0.9
268	268	Fri Feb 23 17:12:40 +0000 2018	85728	20761	Our nation’s motto is IN GOD WE TRUST. This week, our nation lost an incredible leader who devoted his life to help… https://t.co/gQzYg1Xq8r	Our nations motto is IN GOD WE TRUST This week our nation lost an incredible leader who devoted his life to help 	0.9	0.9
269	269	Fri Feb 23 17:08:42 +0000 2018	76948	18189	We salute our great American flag, we put our hands on our hearts for the pledge of Allegiance, and we all PROUDLY… https://t.co/BoR8a2Kn29	We salute our great American flag we put our hands on our hearts for the pledge of Allegiance and we all PROUDLY 	0.5333333333333333	0.5833333333333334
270	270	Fri Feb 23 17:06:36 +0000 2018	69468	15922	After years of rebuilding OTHER nations, we are finally rebuilding OUR nation - and we are restoring our confidence… https://t.co/LXqvjEMR5D	After years of rebuilding OTHER nations we are finally rebuilding OUR nation  and we are restoring our confidence 	-0.0625	0.6875
271	271	Fri Feb 23 13:09:54 +0000 2018	97656	24700	For those of you who are still interested, the Democrats have totally forgotten about DACA. Not a lot of interest on this subject from them!	For those of you who are still interested the Democrats have totally forgotten about DACA Not a lot of interest on this subject from them	0.02777777777777778	0.5277777777777778
272	272	Fri Feb 23 13:07:07 +0000 2018	98475	14423	My daughter, Ivanka, just arrived in South Korea. We cannot have a better, or smarter, person representing our country.	My daughter Ivanka just arrived in South Korea We cannot have a better or smarter person representing our country	0.5	0.5
273	273	Fri Feb 23 13:01:09 +0000 2018	46933	7789	CPAC Today!	CPAC Today	0.0	0.0
274	274	Fri Feb 23 11:28:35 +0000 2018	125236	28187	MS-13 gang members are being removed by our Great ICE and Border Patrol Agents by the thousands, but these killers… https://t.co/ktMXRRb97k	MS13 gang members are being removed by our Great ICE and Border Patrol Agents by the thousands but these killers 	0.8	0.75
275	275	Fri Feb 23 01:26:26 +0000 2018	112493	31627	“School shooting survivor says he quit @CNN Town Hall after refusing scripted question.” @TuckerCarlson. Just like… https://t.co/wDQm1urt9V	School shooting survivor says he quit CNN Town Hall after refusing scripted question TuckerCarlson Just like 	0.0	0.0
276	276	Thu Feb 22 20:07:20 +0000 2018	83046	18504	Today, it was my great honor to host a School Safety Roundtable at the @WhiteHouse with State and local leaders, la… https://t.co/BtEV9OqmNJ	Today it was my great honor to host a School Safety Roundtable at the WhiteHouse with State and local leaders la 	0.4	0.375
277	277	Thu Feb 22 16:29:50 +0000 2018	103061	18200	On behalf of an entire Nation, CONGRATULATIONS to the U.S. Women's Hockey Team on winning the GOLD! #GoTeamUSA… https://t.co/1dpsf8yqdq	On behalf of an entire Nation CONGRATULATIONS to the US Womens Hockey Team on winning the GOLD GoTeamUSA 	0.25	0.6875
278	278	Thu Feb 22 14:53:52 +0000 2018	105713	19608	Will be meeting with Lawmakers today at 11:30 A.M. to discuss School Safety.  Next week it will be with our Nation’… https://t.co/USyL5x0ujR	Will be meeting with Lawmakers today at 1130 AM to discuss School Safety  Next week it will be with our Nation 	0.0	0.0
279	279	Thu Feb 22 14:31:35 +0000 2018	92355	22597	What many people don’t understand, or don’t want to understand, is that Wayne, Chris and the folks who work so hard… https://t.co/4I87uxDsqD	What many people dont understand or dont want to understand is that Wayne Chris and the folks who work so hard 	0.10416666666666666	0.5208333333333333
280	280	Thu Feb 22 13:13:32 +0000 2018	185767	36770	I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and e… https://t.co/5zKlGxnVTc	I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health Raise age to 21 and e 	0.16666666666666663	0.4666666666666667
281	281	Thu Feb 22 13:05:18 +0000 2018	106785	25696	....If a potential “sicko shooter” knows that a school has a large number of very weapons talented teachers (and ot… https://t.co/NTnUcZxrle	If a potential sicko shooter knows that a school has a large number of very weapons talented teachers and ot 	0.2785714285714286	0.6571428571428571
282	282	Thu Feb 22 12:54:09 +0000 2018	125209	29545	....History shows that a school shooting lasts, on average, 3 minutes. It takes police &amp; first responders approxima… https://t.co/v68k63he25	History shows that a school shooting lasts on average 3 minutes It takes police amp first responders approxima 	0.05	0.36666666666666664
283	283	Thu Feb 22 12:40:08 +0000 2018	102167	22455	....immediately fire back if a savage sicko came to a school with bad intentions. Highly trained teachers would als… https://t.co/wyg77QWPfn	immediately fire back if a savage sicko came to a school with bad intentions Highly trained teachers would als 	-0.17999999999999994	0.4022222222222222
284	284	Thu Feb 22 12:26:28 +0000 2018	88599	22419	I never said “give teachers guns” like was stated on Fake News @CNN &amp; @NBC. What I said was to look at the possibil… https://t.co/Tvi4fzLbCA	I never said give teachers guns like was stated on Fake News CNN amp NBC What I said was to look at the possibil 	-0.5	1.0
285	285	Thu Feb 22 01:40:33 +0000 2018	105439	23705	I will always remember the time I spent today with courageous students, teachers and families. So much love in the… https://t.co/u8ZYPzhp2S	I will always remember the time I spent today with courageous students teachers and families So much love in the 	0.2	0.35
286	286	Wed Feb 21 21:12:45 +0000 2018	83735	18220	.@FLOTUS Melania and I join millions of people around the world in mourning the passing of Billy Graham. Our prayer… https://t.co/Q8BrGTiHuP	FLOTUS Melania and I join millions of people around the world in mourning the passing of Billy Graham Our prayer 	0.0	0.0
287	287	Wed Feb 21 18:20:25 +0000 2018	74393	15084	Yesterday, it was my great honor to recognize extraordinary Law Enforcement Officers and First Responders, and to a… https://t.co/PsfNaJrfEB	Yesterday it was my great honor to recognize extraordinary Law Enforcement Officers and First Responders and to a 	0.4611111111111111	0.6944444444444445
288	288	Wed Feb 21 14:40:21 +0000 2018	116105	32344	Question: If all of the Russian meddling took place during the Obama Administration, right up to January 20th, why… https://t.co/dquN8v8VwU	Question If all of the Russian meddling took place during the Obama Administration right up to January 20th why 	0.09523809523809523	0.17857142857142858
289	289	Wed Feb 21 14:22:07 +0000 2018	150421	29746	The GREAT Billy Graham is dead. There was nobody like him! He will be missed by Christians and all religions. A very special man.	The GREAT Billy Graham is dead There was nobody like him He will be missed by Christians and all religions A very special man	0.35476190476190483	0.6309523809523809
290	290	Wed Feb 21 01:18:36 +0000 2018	81466	16145	@CNN @MSNBC Whether we are Republican or Democrat, we must now focus on strengthening Background Checks!	CNN MSNBC Whether we are Republican or Democrat we must now focus on strengthening Background Checks	0.0	0.0
291	291	Wed Feb 21 01:14:19 +0000 2018	97933	21853	So true, thank you! https://t.co/9TTXlfokYz	So true thank you 	0.35	0.65
292	292	Wed Feb 21 01:08:00 +0000 2018	95155	22392	Bad ratings @CNN &amp; @MSNBC got scammed when they covered the anti-Trump Russia rally wall-to-wall. They probably kne… https://t.co/1s5PQaBe2g	Bad ratings CNN amp MSNBC got scammed when they covered the antiTrump Russia rally walltowall They probably kne 	-0.6999999999999998	0.6666666666666666
293	293	Tue Feb 20 17:49:07 +0000 2018	74806	17516	"Main Street is BOOMING thanks to our incredible TAX CUT and Reform law. ""This shows small-business owners are more… https://t.co/gkJczuVCt6"	Main Street is BOOMING thanks to our incredible TAX CUT and Reform law This shows smallbusiness owners are more 	0.44166666666666665	0.48333333333333334
294	294	Tue Feb 20 15:29:07 +0000 2018	79255	19697	....cameras running. Another False Accusation. Why doesn’t @washingtonpost report the story of the women taking mon… https://t.co/OTpK1KLYOL	cameras running Another False Accusation Why doesnt washingtonpost report the story of the women taking mon 	-0.4000000000000001	0.6
295	295	Tue Feb 20 15:16:06 +0000 2018	96459	21697	A woman I don’t know and, to the best of my knowledge, never met, is on the FRONT PAGE of the Fake News Washington… https://t.co/lWlDMu6gxb	A woman I dont know and to the best of my knowledge never met is on the FRONT PAGE of the Fake News Washington 	0.25	0.65
296	296	Tue Feb 20 13:38:49 +0000 2018	78046	16231	I have been much tougher on Russia than Obama, just look at the facts. Total Fake News!	I have been much tougher on Russia than Obama just look at the facts Total Fake News	-0.09999999999999999	0.65
297	297	Tue Feb 20 13:11:58 +0000 2018	79252	20233	Hope Republicans in the Great State of Pennsylvania challenge the new “pushed” Congressional Map, all the way to th… https://t.co/bT190oQKpM	Hope Republicans in the Great State of Pennsylvania challenge the new pushed Congressional Map all the way to th 	0.4681818181818182	0.6022727272727273
298	298	Tue Feb 20 13:03:53 +0000 2018	51748	10184	Matt Schlapp and CPAC are getting ready for another exciting event. Big difference from those days when President O… https://t.co/KxKVJL0Bc4	Matt Schlapp and CPAC are getting ready for another exciting event Big difference from those days when President O 	0.16666666666666666	0.46666666666666673
299	299	Tue Feb 20 12:54:39 +0000 2018	82125	17172	Republicans are now leading the Generic Poll, perhaps because of the popular Tax Cuts which the Dems want to take a… https://t.co/TQfyR96KP8	Republicans are now leading the Generic Poll perhaps because of the popular Tax Cuts which the Dems want to take a 	0.3	0.45
300	300	Tue Feb 20 12:46:18 +0000 2018	85420	20702	....The President Obama quote just before election. That’s because he thought Crooked Hillary was going to win and… https://t.co/59Wli8q1pN	The President Obama quote just before election Thats because he thought Crooked Hillary was going to win and 	0.4	0.25
301	301	Tue Feb 20 12:37:20 +0000 2018	67898	17422	“There is no serious person out there who would suggest somehow that you could even rig America’s elections, there’… https://t.co/eJ9M6A2H50	There is no serious person out there who would suggest somehow that you could even rig Americas elections there 	0.16666666666666666	0.6666666666666666
302	302	Tue Feb 20 12:24:54 +0000 2018	66432	14654	Thank you to @foxandfriends for the great timeline on all of the failures the Obama Administration had against Russ… https://t.co/SI7CxX4a7C	Thank you to foxandfriends for the great timeline on all of the failures the Obama Administration had against Russ 	0.8	0.75
303	303	Tue Feb 20 02:48:02 +0000 2018	68319	13276	“The Faith of Donald Trump,” a book just out by David Brody and Scott Lamb, is a very interesting read. Enjoy!	The Faith of Donald Trump a book just out by David Brody and Scott Lamb is a very interesting read Enjoy	0.525	0.575
304	304	Tue Feb 20 02:29:29 +0000 2018	120755	25324	The U.S. economy is looking very good, in my opinion, even better than anticipated. Companies are pouring back into… https://t.co/Sxweprvk7N	The US economy is looking very good in my opinion even better than anticipated Companies are pouring back into 	0.47	0.42666666666666675
305	305	Tue Feb 20 02:21:08 +0000 2018	55067	9397	.@MittRomney has announced he is running for the Senate from the wonderful State of Utah. He will make a great Sena… https://t.co/h1RaVb2OVj	MittRomney has announced he is running for the Senate from the wonderful State of Utah He will make a great Sena 	0.9	0.875
306	306	Mon Feb 19 19:55:49 +0000 2018	91476	22304	Obama was President up to, and beyond, the 2016 Election. So why didn’t he do something about Russian meddling?	Obama was President up to and beyond the 2016 Election So why didnt he do something about Russian meddling	0.0	0.0
307	307	Mon Feb 19 13:42:10 +0000 2018	144383	23900	Have a great, but very reflective, President’s Day!	Have a great but very reflective Presidents Day	0.5	0.525
308	308	Mon Feb 19 04:28:40 +0000 2018	153807	34483	Just watched a very insecure Oprah Winfrey, who at one point I knew very well, interview a panel of people on 60 Mi… https://t.co/7iuf59562i	Just watched a very insecure Oprah Winfrey who at one point I knew very well interview a panel of people on 60 Mi 	-0.225	0.65
309	309	Sun Feb 18 19:13:02 +0000 2018	102198	15555	My great friends from NASCAR are having their big race today, The Daytona 500. Brian France and the France family a… https://t.co/EWBOQxPW2S	My great friends from NASCAR are having their big race today The Daytona 500 Brian France and the France family a 	0.4	0.425
310	310	Sun Feb 18 17:10:32 +0000 2018	77569	17989	Thank you to KenStarr, former Independent Counsel, Whitewater, for your insight and powerful words on FISA abuse, R… https://t.co/XGIgUkn3qK	Thank you to KenStarr former Independent Counsel Whitewater for your insight and powerful words on FISA abuse R 	0.09999999999999999	0.375
311	311	Sun Feb 18 13:55:55 +0000 2018	97307	21876	Great Pollster John McLaughlin now has the GOP up in the Generic Congressional Ballot. Big gain over last 4 weeks.… https://t.co/iIrNmfPgbQ	Great Pollster John McLaughlin now has the GOP up in the Generic Congressional Ballot Big gain over last 4 weeks 	0.2	0.22916666666666666
312	312	Sun Feb 18 13:46:39 +0000 2018	76978	19659	The Fake News of big ratings loser CNN. https://t.co/rYsv90cnvs	The Fake News of big ratings loser CNN 	-0.25	0.55
313	313	Sun Feb 18 13:11:28 +0000 2018	118421	33032	If it was the GOAL of Russia to create discord, disruption and chaos within the U.S. then, with all of the Committe… https://t.co/fx3CPabzTi	If it was the GOAL of Russia to create discord disruption and chaos within the US then with all of the Committe 	0.0	0.0
314	314	Sun Feb 18 12:53:11 +0000 2018	0	12885	RT @mike_pence: Big night. Largest-ever Dallas County GOP Reagan Day Dinner. As I told the crowd, under President @realDonaldTrump: Promise…	RT mike_pence Big night Largestever Dallas County GOP Reagan Day Dinner As I told the crowd under President realDonaldTrump Promise	0.0	0.1
315	315	Sun Feb 18 12:43:48 +0000 2018	90272	19754	Now that Adam Schiff is starting to blame President Obama for Russian meddling in the election, he is probably doin… https://t.co/R2OTHSUYP9	Now that Adam Schiff is starting to blame President Obama for Russian meddling in the election he is probably doin 	0.0	0.05
