	date	likes	retweets	text
94	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @uptnhrlmb: Lawyers Won't Say Who Trump 'Consulted' on Trans Military Ban https://t.co/FvdVDht8cX
95	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @rafalhill: We now know Guccifer 2.0 was a Russian intelligence officer. Trump campaign associate Roger Stone admitted to exchanging dir…
96	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @CNN: Gold Star father Khizr Khan wrote a personal appeal to the Supreme Court to strike down President Trump's travel ban, using his fa…
97	Sat Mar 24 01:50:32 +0000 2018	0	0	"RT @_SierraWhiskee: We have watched @realDonaldTrump make strategic moves over the past year &amp; he has NOT failed us.

He has stated his dis…"
98	Sat Mar 24 01:50:32 +0000 2018	0	0	The video is from the same Russian gun group that Iowan, @BrownellsInc CEO, and NRA president Pete Brownell visited… https://t.co/JsPv8RzEaO
99	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @ananavarro: “Bone-Spur Donny” just banned transgender Americans who want to volunteer to do what he was not willing to do- risk their l…
100	Sat Mar 24 01:50:32 +0000 2018	0	0	RT @red3blog: This presumably constitutes the largest mass-firing of trans individuals ever. I can’t imagine what would even be close. http…
101	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @politicususa: Former Employee Leaks Cambridge Analytica Blueprint to Make Trump President via @politicususa https://t.co/MuU12lPkfS
102	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @JRubinBlogger: The Bolton pick is wake-up call to Rs who always assumed wise, calm advisers would be there to constrain Trump. It shoul…
103	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @JulianAssannge: @realDonaldTrump Each and every single morning I wake up and thank God Almighty that Hillary Clinton is nowhere near th…
104	Sat Mar 24 01:50:33 +0000 2018	0	0	"RT @ColinKahl: I’ll be on @maddow tonight to discuss Bolton’s appointment as Trump’s new National Security Advisor. 

In the meantime, here…"
105	Sat Mar 24 01:50:33 +0000 2018	0	0	RT @Travis_Tritten: Reactions from rights groups: 'This policy is a thinly-veiled and feeble attempt by the Trump-Pence administration to j…
